Time,Position
1.000000000000000021e-03,0.000000000000000000e+00
2.000000000000000042e-03,-2.070082173613760086e-03
3.000000000000000062e-03,-1.946706395199187048e-02
4.000000000000000083e-03,-1.985851463830679703e-02
5.000000000000000104e-03,-3.518369713663264953e-02
6.000000000000000125e-03,-3.543981013081386189e-02
7.000000000000000146e-03,-3.637528668230857049e-02
8.000000000000000167e-03,-1.338837417682176359e-02
9.000000000000001055e-03,-1.308735802476228109e-02
1.000000000000000021e-02,-3.021754095798522693e-02
1.099999999999999936e-02,-3.504029137175675157e-02
1.200000000000000025e-02,-3.035147350158086052e-02
1.300000000000000114e-02,-1.296776580332416676e-02
1.400000000000000029e-02,-1.115204035786846078e-02
1.499999999999999944e-02,-3.342489999361998587e-02
1.600000000000000033e-02,-3.309231668176603608e-02
1.700000000000000122e-02,-1.798321740735394497e-02
1.800000000000000211e-02,-9.791334667481332854e-03
1.899999999999999953e-02,-9.693909259722358757e-03
2.000000000000000042e-02,6.925068100735714410e-03
2.100000000000000130e-02,-4.259326464148390640e-03
2.199999999999999872e-02,-1.548528076307838577e-02
2.299999999999999961e-02,-1.533119964504494476e-02
2.400000000000000050e-02,-1.789979152513835464e-04
2.500000000000000139e-02,-1.201753591855457895e-02
2.600000000000000228e-02,-1.930098810663231912e-02
2.699999999999999969e-02,-6.485053590821547240e-03
2.800000000000000058e-02,3.748359253956154435e-03
2.900000000000000147e-02,-5.834489094341211921e-03
2.999999999999999889e-02,-1.753878688326041685e-02
3.099999999999999978e-02,-2.232727808830561878e-02
3.200000000000000067e-02,-3.136777959261201343e-02
3.300000000000000155e-02,-3.234353480993056029e-02
3.400000000000000244e-02,-3.140446026831335280e-02
3.500000000000000333e-02,-2.580015926600215392e-02
3.600000000000000422e-02,-2.006533327682790552e-02
3.699999999999999817e-02,-2.203334267473835636e-02
3.799999999999999906e-02,-4.166015635892515723e-02
3.899999999999999994e-02,-4.257962576089788231e-02
4.000000000000000083e-02,-6.110124344073523950e-02
4.100000000000000172e-02,-6.089567102495539730e-02
4.200000000000000261e-02,-5.292363147621435837e-02
4.300000000000000350e-02,-5.651012465932947482e-02
4.399999999999999745e-02,-7.353055557725277080e-02
4.499999999999999833e-02,-7.348693044805126862e-02
4.599999999999999922e-02,-8.718533253336890887e-02
4.700000000000000011e-02,-8.958792018539447899e-02
4.800000000000000100e-02,-9.294488355698921067e-02
4.900000000000000189e-02,-9.907067971145856744e-02
5.000000000000000278e-02,-1.101116747529028855e-01
5.100000000000000366e-02,-1.101054015083508253e-01
5.200000000000000455e-02,-1.162056887774925718e-01
5.299999999999999850e-02,-1.188895444027496390e-01
5.399999999999999939e-02,-1.236978652530637129e-01
5.500000000000000028e-02,-1.368539156495930109e-01
5.600000000000000117e-02,-1.404263834846952441e-01
5.700000000000000205e-02,-1.521286225054525876e-01
5.800000000000000294e-02,-1.544862045920586680e-01
5.900000000000000383e-02,-1.646170186491319187e-01
5.999999999999999778e-02,-1.716613920653971836e-01
6.099999999999999867e-02,-1.782103910036202943e-01
6.199999999999999956e-02,-1.847421436050922516e-01
6.300000000000000044e-02,-1.947293611831044935e-01
6.400000000000000133e-02,-2.011304538993005098e-01
6.500000000000000222e-02,-2.055957853300282301e-01
6.600000000000000311e-02,-2.162141398967577788e-01
6.700000000000000400e-02,-2.204008339670731342e-01
6.800000000000000488e-02,-2.287059763769134224e-01
6.900000000000000577e-02,-2.373164400830313214e-01
7.000000000000000666e-02,-2.416425009982341998e-01
7.100000000000000755e-02,-2.507063692513381570e-01
7.200000000000000844e-02,-2.573080823876728318e-01
7.299999999999999545e-02,-2.641113690620636723e-01
7.399999999999999634e-02,-2.652986150538430565e-01
7.499999999999999722e-02,-2.758830412021371914e-01
7.599999999999999811e-02,-2.813725196930665917e-01
7.699999999999999900e-02,-2.874036823180831091e-01
7.799999999999999989e-02,-2.965090326427630152e-01
7.900000000000000078e-02,-3.017862744786701246e-01
8.000000000000000167e-02,-3.063010944712686312e-01
8.100000000000000255e-02,-3.136688845760737254e-01
8.200000000000000344e-02,-3.191421423985223993e-01
8.300000000000000433e-02,-3.272769488910655666e-01
8.400000000000000522e-02,-3.313788131393688441e-01
8.500000000000000611e-02,-3.413296437046204890e-01
8.600000000000000699e-02,-3.451546004989093919e-01
8.700000000000000788e-02,-3.527961259029165908e-01
8.799999999999999489e-02,-3.577090915821124484e-01
8.899999999999999578e-02,-3.631758520984580407e-01
8.999999999999999667e-02,-3.715222878987273214e-01
9.099999999999999756e-02,-3.761514733391334020e-01
9.199999999999999845e-02,-3.821314228618419850e-01
9.299999999999999933e-02,-3.887974699941321166e-01
9.400000000000000022e-02,-3.934894158737443637e-01
9.500000000000000111e-02,-4.006877770337557987e-01
9.600000000000000200e-02,-4.047743363816587170e-01
9.700000000000000289e-02,-4.120958072414677154e-01
9.800000000000000377e-02,-4.187007053002271273e-01
9.900000000000000466e-02,-4.244348271648789028e-01
1.000000000000000056e-01,-4.299815896167953344e-01
1.010000000000000064e-01,-4.331103127872042435e-01
1.020000000000000073e-01,-4.416771746086466388e-01
1.030000000000000082e-01,-4.446657852942495492e-01
1.040000000000000091e-01,-4.531035569760944459e-01
1.049999999999999961e-01,-4.555080624740771578e-01
1.059999999999999970e-01,-4.643963863196467479e-01
1.069999999999999979e-01,-4.675428294034670307e-01
1.079999999999999988e-01,-4.741698907247194894e-01
1.089999999999999997e-01,-4.774778311805412678e-01
1.100000000000000006e-01,-4.842222426151861492e-01
1.110000000000000014e-01,-4.895258494772289359e-01
1.120000000000000023e-01,-4.961629260635517236e-01
1.130000000000000032e-01,-4.999034896892460278e-01
1.140000000000000041e-01,-5.046248348870434608e-01
1.150000000000000050e-01,-5.101034702259626963e-01
1.160000000000000059e-01,-5.133410222066513429e-01
1.170000000000000068e-01,-5.203503940738553046e-01
