Time,Position
4.900000000000000189e-02,-2.971034859200129014e-03,1.294988089310501441e-03
5.000000000000000278e-02,-3.678126316172877254e-03,1.050850936824988553e-03
5.100000000000000366e-02,-3.413328858949625164e-03,-8.658761768967650468e-04
5.200000000000000455e-02,-2.250120303175561463e-03,8.054386487829059884e-04
5.299999999999999850e-02,-4.024890449813512544e-03,1.565348702942719918e-03
5.399999999999999939e-02,-3.321926233581394897e-03,2.756712530936771682e-03
5.500000000000000028e-02,-3.353303236559321797e-03,1.153637675266006414e-03
5.600000000000000117e-02,-1.980046181241388280e-03,2.083194828779665140e-03
5.700000000000000205e-02,-4.413471571476050050e-03,1.034884546398229417e-03
5.800000000000000294e-02,-4.331115266204422186e-03,3.002891790019951088e-03
5.900000000000000383e-02,-5.386985941898594227e-03,3.440958262555123080e-03
5.999999999999999778e-02,-4.287306414973660745e-03,1.813197877743100541e-03
6.099999999999999867e-02,-4.168574018622508461e-03,9.676904857968705040e-04
6.199999999999999956e-02,-4.289755648860054359e-03,3.994461402269819600e-04
6.300000000000000044e-02,-5.625640888322889534e-03,2.008527992827983423e-03
6.400000000000000133e-02,-4.792880488535987069e-03,3.317962235961789859e-03
6.500000000000000222e-02,-2.398101108474050194e-03,4.027707439242502775e-03
6.600000000000000311e-02,-4.023550286820552421e-03,7.818482965109459226e-04
6.700000000000000400e-02,-3.712266278118735597e-03,1.941195869695759146e-03
6.800000000000000488e-02,-3.359652150993340525e-03,2.700685270331478101e-03
6.900000000000000577e-02,-5.096067997341715422e-03,6.371589564023848011e-03
7.000000000000000666e-02,-4.768189288090549614e-03,3.660207851902306901e-03
7.100000000000000755e-02,-4.294094259515018885e-03,3.470165961377000893e-03
7.200000000000000844e-02,-4.106997125407310656e-03,4.213946833025786036e-03
7.299999999999999545e-02,-5.458857427717470935e-03,4.543837617357054590e-03
7.399999999999999634e-02,-4.322980713250234620e-03,3.442425337773143915e-03
7.499999999999999722e-02,-5.786887727462699561e-03,4.645781287923130519e-03
7.599999999999999811e-02,-4.358284639613751316e-03,5.186398695859116906e-03
7.699999999999999900e-02,-5.458616472194570239e-03,5.517690096918682723e-03
7.799999999999999989e-02,-5.765732914322590705e-03,5.041800404955539515e-03
7.900000000000000078e-02,-5.132333628100138080e-03,5.668045675006116134e-03
8.000000000000000167e-02,-5.162178098236760646e-03,4.384856495010283108e-03
8.100000000000000255e-02,-5.515616599529097469e-03,5.758204807015448665e-03
8.200000000000000344e-02,-6.387485171322409422e-03,4.996888151442458945e-03
8.300000000000000433e-02,-6.489855589334010515e-03,6.668140954626689682e-03
8.400000000000000522e-02,-4.016887161400460940e-03,6.023712782692782625e-03
8.500000000000000611e-02,-5.583966510454431431e-03,6.000840943156513299e-03
