Time,Position
7.100000000000000755e-02,5.446808648434439681e-02,-7.140976795061096394e-02
7.200000000000000844e-02,1.387513741274117723e-02,-6.950898692091189712e-02
7.299999999999999545e-02,2.073470463613764914e-02,-5.981952084445762985e-02
7.399999999999999634e-02,2.258482642627467063e-02,-2.154495076665041003e-02
7.499999999999999722e-02,4.041991787025534660e-02,-2.880280704276919068e-02
7.599999999999999811e-02,3.496966852134679449e-02,-5.958845076581641143e-02
7.699999999999999900e-02,2.931185168078613915e-02,-5.437571635061999586e-02
7.799999999999999989e-02,2.203657001135950200e-03,-4.994098553222276610e-02
7.900000000000000078e-02,2.524180039839390294e-02,-5.984820126842259336e-02
8.000000000000000167e-02,4.526894134064596287e-02,-6.453799977053958914e-02
8.100000000000000255e-02,6.122454075156268105e-02,-5.716384590529596799e-02
8.200000000000000344e-02,2.954802812055830688e-02,-8.763445759804938673e-02
8.300000000000000433e-02,1.224383356600164743e-02,-8.709495048644871895e-02
8.400000000000000522e-02,3.884460326100996203e-02,-7.635254489756240770e-02
8.500000000000000611e-02,3.722069253921047455e-02,-5.238299427523285257e-02
8.600000000000000699e-02,4.420493891077752202e-02,-4.786635222648152888e-02
8.700000000000000788e-02,4.266144031394095842e-02,-7.746086829371838511e-02
8.799999999999999489e-02,5.038272297110978071e-02,-8.580795365373439232e-02
8.899999999999999578e-02,4.932030796362661673e-02,-8.114915768248041894e-02
8.999999999999999667e-02,3.149462083946342333e-02,-7.049017090676595876e-02
9.099999999999999756e-02,4.503521946750688176e-02,-9.550081709007963993e-02
9.199999999999999845e-02,3.433976764408375182e-02,-7.205378974491656596e-02
9.299999999999999933e-02,3.921081824631140328e-02,-6.116494074482085180e-02
9.400000000000000022e-02,2.785914127841067345e-02,-5.794906296820202807e-02
9.500000000000000111e-02,3.793029810175167771e-02,-6.546239322707837760e-02
9.600000000000000200e-02,5.491042646722307102e-02,-9.547146401364035861e-02
9.700000000000000289e-02,2.125821355906439003e-02,-9.200629367826977656e-02
9.800000000000000377e-02,1.890513576190366862e-02,-8.809482013823036195e-02
9.900000000000000466e-02,2.483173731044709120e-02,-9.854735895021281278e-02
1.000000000000000056e-01,7.588455827656354069e-02,-6.671285451300398850e-02
1.010000000000000064e-01,5.461033040550712647e-02,-5.856561550822719786e-02
1.020000000000000073e-01,3.039134064055016779e-02,-7.849941366910348495e-02
1.030000000000000082e-01,2.239117379915103040e-02,-6.805235547730741075e-02
1.040000000000000091e-01,3.125816947436195481e-02,-7.875486730257887091e-02
1.049999999999999961e-01,4.328291801073150258e-02,-9.616568328253749520e-02
1.059999999999999970e-01,5.184099670584441100e-02,-8.706613141540119061e-02
1.069999999999999979e-01,4.367633125697688995e-02,-9.048249420293777434e-02
1.079999999999999988e-01,3.251940228036666325e-02,-7.779646315817900781e-02
1.089999999999999997e-01,4.780227552043607442e-02,-9.979943741247782052e-02
1.100000000000000006e-01,3.375834628559538919e-02,-1.149738268031725574e-01
1.110000000000000014e-01,2.755120415542395423e-02,-1.051327310249357411e-01
1.120000000000000023e-01,5.209744848136114992e-02,-8.075566498524194836e-02
1.130000000000000032e-01,6.451476852731510836e-02,-6.891642649725771008e-02
1.140000000000000041e-01,3.970527831991967072e-02,-7.891932257855553690e-02
1.150000000000000050e-01,2.622143516689285497e-02,-1.120948312951467324e-01
1.160000000000000059e-01,5.992937527721896307e-02,-9.712580919308941296e-02
1.170000000000000068e-01,3.765968543774113331e-02,-6.910508888236552294e-02
1.180000000000000077e-01,4.174721004015151393e-02,-5.248179177090635250e-02
1.190000000000000085e-01,5.853853221280607561e-02,-9.329376770497804783e-02
1.199999999999999956e-01,4.877252750158351385e-02,-1.204014156346359110e-01
1.209999999999999964e-01,5.808779654393007863e-02,-1.117092635305721865e-01
1.219999999999999973e-01,6.229864106393352696e-02,-9.808291998125490130e-02
1.229999999999999982e-01,6.135918646022269635e-02,-7.965958835541417371e-02
1.239999999999999991e-01,4.196233454207379254e-02,-9.300408759287220883e-02
1.250000000000000000e-01,5.130187982520504480e-02,-9.899428255692420409e-02
1.260000000000000009e-01,4.125558509662294315e-02,-9.937376411569659451e-02
1.270000000000000018e-01,4.318666592254599701e-02,-1.102131915213455521e-01
1.280000000000000027e-01,4.250818880247048126e-02,-1.153807512931473711e-01
1.290000000000000036e-01,6.599614436590020561e-02,-9.374199906381500136e-02
1.300000000000000044e-01,5.034729340101513212e-02,-1.014248450033209542e-01
1.310000000000000053e-01,3.475527144032675153e-02,-1.032825365947628998e-01
1.320000000000000062e-01,5.376216966861314950e-02,-9.887882721558072241e-02
1.330000000000000071e-01,4.549019240870738612e-02,-1.186617832317621024e-01
1.340000000000000080e-01,6.283745562601907031e-02,-1.068650970416137463e-01
1.350000000000000089e-01,6.993411165750741676e-02,-9.974839305705199277e-02
1.360000000000000098e-01,5.463121297159390100e-02,-1.067367259843399752e-01
1.370000000000000107e-01,2.945081669275624939e-02,-1.146882161423158214e-01
1.380000000000000115e-01,5.056640256267584677e-02,-1.065905446265491968e-01
1.390000000000000124e-01,5.198021723285436990e-02,-1.141169105026989122e-01
1.400000000000000133e-01,4.532449994952492817e-02,-1.119290055283858054e-01
1.410000000000000142e-01,6.109512338053935121e-02,-1.214115674315584398e-01
1.420000000000000151e-01,6.382908481832368086e-02,-9.111979424461627564e-02
1.430000000000000160e-01,5.218330956587603764e-02,-1.323479791003651096e-01
1.440000000000000169e-01,5.677488497720272614e-02,-1.068142157427005301e-01
1.449999999999999900e-01,6.650749797197717805e-02,-1.065463797159955234e-01
1.459999999999999909e-01,9.712996185609848454e-02,-1.080266030110952902e-01
1.469999999999999918e-01,5.153601635592135188e-02,-1.083807608149287560e-01
1.479999999999999927e-01,4.530608775525418741e-02,-1.362938521130210301e-01
1.489999999999999936e-01,5.988098614842669171e-02,-1.298917840949069813e-01
1.499999999999999944e-01,4.171196512852117649e-02,-1.351943829180292378e-01
1.509999999999999953e-01,4.992562238792973978e-02,-1.350924125722881286e-01
1.519999999999999962e-01,3.957635299764008380e-02,-1.154743965026578528e-01
1.529999999999999971e-01,4.418784829609657960e-02,-1.026268489312975873e-01
1.539999999999999980e-01,4.779690598213372915e-02,-1.401989193537332978e-01
1.549999999999999989e-01,4.703227914547612742e-02,-1.353769608398552038e-01
1.559999999999999998e-01,7.347124752381298252e-02,-1.185442873151126564e-01
1.570000000000000007e-01,6.100878023629637686e-02,-1.026601578036559631e-01
1.580000000000000016e-01,4.542542789112799517e-02,-1.367974055026848212e-01
1.590000000000000024e-01,6.244019371208479885e-02,-1.314426181501805457e-01
1.600000000000000033e-01,6.111561960269708271e-02,-1.275020857754113057e-01
1.610000000000000042e-01,7.055371743147523245e-02,-1.257671084387126659e-01
1.620000000000000051e-01,5.547913015485383958e-02,-1.313576019039558174e-01
1.630000000000000060e-01,6.435379497628190837e-02,-1.461289165219348818e-01
1.640000000000000069e-01,5.840455488882782126e-02,-1.224294716020040558e-01
1.650000000000000078e-01,4.732101054811409246e-02,-1.041168911898490979e-01
1.660000000000000087e-01,7.297824418518913947e-02,-1.212943497704757900e-01
1.670000000000000095e-01,5.252603753713926821e-02,-1.499289078157443333e-01
1.680000000000000104e-01,6.382120045829589583e-02,-1.606802957410022048e-01
1.690000000000000113e-01,6.228441083122908395e-02,-1.382623265664828793e-01
1.700000000000000122e-01,3.456403169897628858e-02,-1.239864339955097372e-01
1.710000000000000131e-01,7.100712619311433382e-02,-1.576885964963500864e-01
1.720000000000000140e-01,6.656033582503294299e-02,-1.326018081587997388e-01
1.730000000000000149e-01,5.958996809194617994e-02,-1.162411056367434331e-01
1.740000000000000158e-01,5.685007805695226762e-02,-1.346570364774872242e-01
1.750000000000000167e-01,5.481956308747579915e-02,-1.423024784997490577e-01
1.759999999999999898e-01,4.217426869285352542e-02,-1.349132745189577098e-01
1.769999999999999907e-01,6.013577780224284991e-02,-1.394483131818360089e-01
1.779999999999999916e-01,6.760796416064390746e-02,-1.565043158919216804e-01
1.789999999999999925e-01,5.800510543650878176e-02,-1.506728902713176665e-01
1.799999999999999933e-01,6.230685743914202157e-02,-1.509721246370840653e-01
1.809999999999999942e-01,6.078976665369981158e-02,-1.376664818196939033e-01
