Time,Position
1.000000000000000021e-03,0.000000000000000000e+00
2.000000000000000042e-03,2.948493483878725230e-03
3.000000000000000062e-03,4.532095064631143366e-02
4.000000000000000083e-03,3.068912368771913729e-02
5.000000000000000104e-03,2.614909463547915314e-02
6.000000000000000125e-03,4.279462942235850997e-02
7.000000000000000146e-03,1.368976797371478094e-02
8.000000000000000167e-03,2.554556934547359826e-02
9.000000000000001055e-03,2.860215215949695258e-02
1.000000000000000021e-02,3.196456267358052661e-02
1.099999999999999936e-02,1.890155093358879268e-02
1.200000000000000025e-02,1.566861450335671480e-02
1.300000000000000114e-02,1.160413763929203299e-02
1.400000000000000029e-02,7.387410495393023115e-03
1.499999999999999944e-02,1.666494480533181090e-03
1.600000000000000033e-02,2.214755138725461522e-02
1.700000000000000122e-02,2.950600106025141195e-03
1.800000000000000211e-02,2.210935235426962023e-03
1.899999999999999953e-02,-1.058876206703377940e-02
2.000000000000000042e-02,1.044601033503554308e-02
2.100000000000000130e-02,2.389675356709956844e-02
2.199999999999999872e-02,-1.062533361845280355e-03
2.299999999999999961e-02,-3.435797824869474965e-02
2.400000000000000050e-02,-3.869273058937858917e-02
2.500000000000000139e-02,-2.910573476844397628e-02
2.600000000000000228e-02,-2.088860059212648695e-02
2.699999999999999969e-02,-2.948263113001104579e-03
2.800000000000000058e-02,7.058701400840529730e-03
2.900000000000000147e-02,2.727690158665404402e-02
2.999999999999999889e-02,-1.159970400529314327e-03
3.099999999999999978e-02,-2.247695714380755147e-02
3.200000000000000067e-02,-1.988520557265289340e-02
3.300000000000000155e-02,2.107091190511695480e-02
3.400000000000000244e-02,1.753075437085917579e-02
3.500000000000000333e-02,-1.357792383772288280e-03
3.600000000000000422e-02,-2.854360253603582809e-02
3.699999999999999817e-02,-1.905627989509451475e-02
3.799999999999999906e-02,-2.188033610394434642e-02
3.899999999999999994e-02,9.671437485584549743e-04
4.000000000000000083e-02,-1.536439052994419477e-02
4.100000000000000172e-02,-2.741428219290724388e-02
4.200000000000000261e-02,-4.949496667749853779e-02
4.300000000000000350e-02,-4.285296999950134050e-02
4.399999999999999745e-02,-3.051207316482346804e-02
4.499999999999999833e-02,-7.229516537460834585e-03
4.599999999999999922e-02,-2.389583035336869526e-02
4.700000000000000011e-02,-4.785416279601030498e-02
4.800000000000000100e-02,-5.012526693178767645e-02
4.900000000000000189e-02,-2.349192561454204950e-02
5.000000000000000278e-02,-4.536604739717934459e-02
5.100000000000000366e-02,-3.803128923919558979e-02
5.200000000000000455e-02,-4.061346986633487810e-02
5.299999999999999850e-02,-4.665205649885856287e-02
5.399999999999999939e-02,-5.254936436214067974e-02
5.500000000000000028e-02,-3.697414314898585935e-02
5.600000000000000117e-02,-1.492459289678728027e-02
5.700000000000000205e-02,-2.806501895156323506e-02
5.800000000000000294e-02,-4.124602154825596223e-02
5.900000000000000383e-02,-5.717566933142712027e-02
5.999999999999999778e-02,-6.133665062113751593e-02
6.099999999999999867e-02,-5.433342975460759422e-02
6.199999999999999956e-02,-5.629114291686975607e-02
6.300000000000000044e-02,-3.303934947133242706e-02
6.400000000000000133e-02,-4.405285475041836873e-02
6.500000000000000222e-02,-6.547424009045625659e-02
6.600000000000000311e-02,-9.156086592970616445e-02
6.700000000000000400e-02,-7.336992264702152378e-02
6.800000000000000488e-02,-5.004456197946455243e-02
6.900000000000000577e-02,-6.044425553952548213e-02
7.000000000000000666e-02,-6.638199637182312651e-02
7.100000000000000755e-02,-3.362631606041491944e-02
7.200000000000000844e-02,-3.461627841111399040e-02
7.299999999999999545e-02,-7.543308201712863037e-02
7.399999999999999634e-02,-6.971175639259391543e-02
7.499999999999999722e-02,-3.678858005944053017e-02
7.599999999999999811e-02,-3.287972791582319254e-02
7.699999999999999900e-02,-5.915663262792827948e-02
7.799999999999999989e-02,-7.490662179826304556e-02
7.900000000000000078e-02,-5.608914496955480500e-02
8.000000000000000167e-02,-4.838459201614508237e-02
8.100000000000000255e-02,-7.449727984579376794e-02
8.200000000000000344e-02,-8.627625276445513580e-02
8.300000000000000433e-02,-1.008853962369670176e-01
8.400000000000000522e-02,-6.801305562775289415e-02
8.500000000000000611e-02,-4.433709664698427810e-02
8.600000000000000699e-02,-5.741517171031276789e-02
8.700000000000000788e-02,-5.727357263543390864e-02
8.799999999999999489e-02,-7.326188358101343168e-02
8.899999999999999578e-02,-9.596848315839798249e-02
8.999999999999999667e-02,-8.585092586446063656e-02
9.099999999999999756e-02,-9.356246551835165071e-02
9.199999999999999845e-02,-7.674712452245219252e-02
9.299999999999999933e-02,-8.787979074398868939e-02
9.400000000000000022e-02,-1.033279844050615098e-01
9.500000000000000111e-02,-9.239751928021099070e-02
9.600000000000000200e-02,-8.137638791279316886e-02
9.700000000000000289e-02,-7.484858889988429964e-02
9.800000000000000377e-02,-5.336895832158195657e-02
9.900000000000000466e-02,-3.882769077294052906e-02
1.000000000000000056e-01,-5.053108477986516939e-02
1.010000000000000064e-01,-6.760442513531098041e-02
1.020000000000000073e-01,-8.904582949317209339e-02
1.030000000000000082e-01,-7.340889493563024226e-02
1.040000000000000091e-01,-6.175604452563496216e-02
1.049999999999999961e-01,-7.337091428073200250e-02
1.059999999999999970e-01,-7.323325717630006781e-02
1.069999999999999979e-01,-7.533782497951085899e-02
1.079999999999999988e-01,-7.819622655270297429e-02
1.089999999999999997e-01,-9.571432659431698686e-02
1.100000000000000006e-01,-1.170308429173874121e-01
1.110000000000000014e-01,-9.750690384703329661e-02
1.120000000000000023e-01,-7.755941516597965324e-02
1.130000000000000032e-01,-9.355056599593040978e-02
1.140000000000000041e-01,-9.375861407375796208e-02
1.150000000000000050e-01,-1.033964007484466791e-01
1.160000000000000059e-01,-8.501232557420293490e-02
1.170000000000000068e-01,-7.236352484934437113e-02
1.180000000000000077e-01,-7.503529741466492820e-02
1.190000000000000085e-01,-8.256722943452486640e-02
1.199999999999999956e-01,-9.350620696518639752e-02
1.209999999999999964e-01,-8.906800353286858929e-02
1.219999999999999973e-01,-7.460899539624753218e-02
1.229999999999999982e-01,-6.289734575502198277e-02
1.239999999999999991e-01,-5.267475900993976584e-02
1.250000000000000000e-01,-7.648389955270887275e-02
1.260000000000000009e-01,-9.829453727384819539e-02
1.270000000000000018e-01,-1.013988705300041121e-01
1.280000000000000027e-01,-9.063008407659409182e-02
1.290000000000000036e-01,-9.806125481631414176e-02
1.300000000000000044e-01,-9.988824807854519705e-02
1.310000000000000053e-01,-1.058121884603989704e-01
1.320000000000000062e-01,-1.080585665321966565e-01
1.330000000000000071e-01,-9.946116225142842548e-02
1.340000000000000080e-01,-1.097652550520605980e-01
