Time,Position
1.040000000000000091e-01,5.942212082326212355e-03,3.021201255802799870e-02
1.049999999999999961e-01,9.757689176458271552e-03,2.663320688615654699e-02
1.059999999999999970e-01,4.130459598628757195e-03,2.891156912269622278e-02
1.069999999999999979e-01,5.879337454401474886e-03,3.156297844491937760e-02
1.079999999999999988e-01,1.306682675548373473e-02,2.692837975615834309e-02
1.089999999999999997e-01,1.158590826715937341e-02,3.249193079164025555e-02
1.100000000000000006e-01,1.646098932372689824e-02,3.607142179584538200e-02
1.110000000000000014e-01,1.546318223318929493e-02,3.270024572512866129e-02
1.120000000000000023e-01,1.132616046408808572e-03,3.229585357884715707e-02
1.130000000000000032e-01,8.343042124241672455e-04,4.064648729607364674e-02
1.140000000000000041e-01,4.630845933091723432e-03,4.244737180252632774e-02
1.150000000000000050e-01,1.631069015595439792e-02,2.997380203924396649e-02
1.160000000000000059e-01,1.105971656061750796e-02,2.916760737835468603e-02
1.170000000000000068e-01,4.916996501105010652e-03,3.764052673770690999e-02
1.180000000000000077e-01,4.321815627141456506e-03,3.315844431987825802e-02
1.190000000000000085e-01,1.153831302061155036e-02,3.152287527570597769e-02
1.199999999999999956e-01,6.339439743547494073e-03,3.786239718652316399e-02
1.209999999999999964e-01,8.441070954364335993e-03,4.182171504827374153e-02
1.219999999999999973e-01,1.920724314998277851e-03,3.239794323119847552e-02
1.229999999999999982e-01,1.253209309337958294e-02,4.278089274106947060e-02
1.239999999999999991e-01,6.777772869701982790e-03,3.480976025627310899e-02
1.250000000000000000e-01,5.663589937386741269e-03,4.440181745639559807e-02
1.260000000000000009e-01,6.657550617634433975e-03,3.780330046478081601e-02
1.270000000000000018e-01,8.913077140842017021e-03,4.413434776422925365e-02
1.280000000000000027e-01,1.232533902728256969e-02,5.225189888362218038e-02
1.290000000000000036e-01,5.656176883755667344e-03,4.524488665082476713e-02
1.300000000000000044e-01,9.432697773628012650e-03,4.028834294379080722e-02
1.310000000000000053e-01,7.454891508958423965e-03,3.892193608248228215e-02
1.320000000000000062e-01,7.876819712213640676e-03,5.111971393013702708e-02
1.330000000000000071e-01,2.859935626383361927e-03,4.342159318938681317e-02
1.340000000000000080e-01,9.233952872741098272e-03,4.241685522844717421e-02
1.350000000000000089e-01,8.385694197393142590e-03,4.471806696070636244e-02
1.360000000000000098e-01,1.564345740646013588e-02,4.969369873621114209e-02
1.370000000000000107e-01,1.157746356439321583e-02,4.895056263191266410e-02
1.380000000000000115e-01,1.316775386043315954e-02,4.806215605121636619e-02
1.390000000000000124e-01,1.139595633735137128e-02,3.863004515851228837e-02
1.400000000000000133e-01,3.713116249842342807e-03,5.079103234561865160e-02
1.410000000000000142e-01,4.278880935708704626e-03,4.917105187486267570e-02
1.420000000000000151e-01,1.177720353434346529e-02,5.630729590595059952e-02
1.430000000000000160e-01,7.453002564754800455e-03,4.971638563484728768e-02
1.440000000000000169e-01,7.079023915303983040e-03,4.194863653808673931e-02
1.449999999999999900e-01,1.531854669654126797e-02,4.712591867021603820e-02
1.459999999999999909e-01,8.991631197319355229e-03,5.156332842810616712e-02
1.469999999999999918e-01,7.944818493220703187e-03,5.355082921665811624e-02
1.479999999999999927e-01,7.799968621397885410e-03,5.692012714990759420e-02
1.489999999999999936e-01,1.053996151602382830e-02,5.312640792922194294e-02
1.499999999999999944e-01,7.121201234253622323e-03,6.303312530833012073e-02
1.509999999999999953e-01,1.155628644226142088e-02,4.779638221926792857e-02
1.519999999999999962e-01,1.731193668594235152e-02,4.559501631437295338e-02
1.529999999999999971e-01,1.048314211648559632e-02,5.246152360635106954e-02
1.539999999999999980e-01,8.903847594845901159e-03,5.786692990955029370e-02
1.549999999999999989e-01,1.126954631777228599e-02,5.268263307955362018e-02
1.559999999999999998e-01,7.621334303394485324e-03,6.155783426110142398e-02
1.570000000000000007e-01,7.507032914344684456e-03,5.249338627495059306e-02
1.580000000000000016e-01,1.332321408939972709e-02,5.503651113690567753e-02
1.590000000000000024e-01,1.865506815387525316e-02,5.574112755621480481e-02
1.600000000000000033e-01,1.494450926434007926e-02,5.614060482620577414e-02
1.610000000000000042e-01,2.350422734940059780e-03,5.697692665830427633e-02
1.620000000000000051e-01,7.791291666035132096e-03,5.898863752535958571e-02
1.630000000000000060e-01,1.351816625526893606e-02,6.919580554072410350e-02
1.640000000000000069e-01,1.574653882872426025e-02,5.584185642809431915e-02
1.650000000000000078e-01,1.051855734058562870e-02,5.631567927495356729e-02
1.660000000000000087e-01,1.627625205803399228e-02,5.667316015693889264e-02
1.670000000000000095e-01,2.208786630703770543e-02,7.317523252859869931e-02
1.680000000000000104e-01,1.616950820998673891e-02,6.014570117223536766e-02
1.690000000000000113e-01,1.131347363752579008e-02,6.455073820823523101e-02
1.700000000000000122e-01,1.252295544621225866e-02,6.352055787128567388e-02
1.710000000000000131e-01,1.951710596737578352e-02,6.297847172891957168e-02
1.720000000000000140e-01,1.282732505757019394e-02,6.840771096913041138e-02
1.730000000000000149e-01,1.183002309757190743e-02,6.463477165392104984e-02
1.740000000000000158e-01,1.469423425091679301e-02,6.163812447980700215e-02
1.750000000000000167e-01,1.911272385206518737e-02,6.303798915724873053e-02
1.759999999999999898e-01,9.313914935214925861e-03,6.571253776540450509e-02
1.769999999999999907e-01,1.395567257144112935e-02,7.494400264677880674e-02
1.779999999999999916e-01,7.083917349082175831e-03,6.788793764866660196e-02
1.789999999999999925e-01,1.149065243978077307e-02,6.792367544046225281e-02
1.799999999999999933e-01,1.483233180818457203e-02,6.646478451157257494e-02
1.809999999999999942e-01,1.732105921928961401e-02,7.025398326541296146e-02
1.819999999999999951e-01,1.937087092546693409e-02,7.508043871705823158e-02
1.829999999999999960e-01,7.214593359380870596e-03,6.914886789794019717e-02
