time_s,ref_x_ref,ref_dx_ref,ref_y_ref,ref_dy_ref,ref_z_ref,ref_dz_ref,ref_psi_ref,state_x,state_dx,state_y,state_dy,state_z,state_dz,state_psi,state_dpsi,state_theta,state_dtheta,state_phi,state_dphi,cmd_u,cmd_tau_psi,cmd_tau_theta,cmd_tau_phi,cmd_theta_des,cmd_phi_des,cmd_ax_cmd,cmd_ay_cmd,cmd_uz_cmd,err_ex,err_ey,err_ez,err_epsi,err_etheta,err_ephi,err_Ix,err_Iy,err_Iz,err_Ipsi,err_Itheta,err_Iphi
6.739,0.850560002338236,0.127107684760616,1.53100800420882,0.228793832569109,2.81786728991707,0,0,0.85559498779457,0.147245834477185,1.6043643286354,0.239889990428518,2.81374967982254,0.188911328203837,0,0,-0.0104505158869065,0.00221683252761827,0.0267173888188689,-0.0103337117155124,9.64885314910036,0,0.00797686206142334,-0.0340949949036071,-0.0102276518083263,0.0236691723664383,-0.100336762835139,-0.232250633713739,-0.165117111382056,-0.0050349854563343,-0.0733563244265796,0.00411761009452238,0,0.000222864078580185,-0.00304821645243059,0.105124530973011,0.100106552848175,0.307367562928118,0,-0.000688111431501817,0.00516396946951742
6.74,0.850687065469156,0.127018582112632,1.53123671784448,0.228633447802737,2.81803829005304,0,0,0.855742183233774,0.147145047495261,1.60460408976171,0.239632278826923,2.81393850859267,0.188746212537344,0,0,-0.0104482950659478,0.0022248093896797,0.0267070380596559,-0.010367806710416,9.64897093886724,0,0.00796251497825075,-0.0340394920493632,-0.010225021546509,0.0236534665188892,-0.100310957268112,-0.232096459252437,-0.164996478852768,-0.00505511776461731,-0.0733673719172303,0.00409978146036982,0,0.000223273519438849,-0.00305357154076669,0.105119475855246,0.100033185476257,0.307371662709578,0,-0.000687888157982379,0.00516091589797666
6.741,0.850814039512533,0.126929509680899,1.53146527112256,0.228473117425618,2.81820913999853,0,0,0.855889277896089,0.147044280713324,1.60484359322482,0.239374664082178,2.81412717230746,0.188581217507647,0,0,-0.0104460662753007,0.00223277190465795,0.0266966532331995,-0.0104018462024653,9.64908867582843,0,0.00794814856057375,-0.033983915274515,-0.0102223844377002,0.0236377396862328,-0.100285084526467,-0.231942078904483,-0.164875890540534,-0.00507523838355572,-0.0733783221022595,0.00408196769107905,0,0.000223681837600454,-0.00305891354696668,0.105114400616863,0.099959807154155,0.30737574467727,0,-0.000687664476144778,0.00515785698442969
6.742,0.850940924498606,0.126840467512064,1.53169366409749,0.228312841521715,2.81837983986601,0,0,0.856036271801755,0.146943534209182,1.60508283912175,0.239117146526494,2.8143156710875,0.188416343070517,0,0,-0.0104438295293217,0.00224072005321852,0.0266862343950393,-0.0104358301177398,9.64920635993529,0,0.00793376298590565,-0.0339282648766369,-0.0102197404960524,0.0236219919310263,-0.100259144749065,-0.231787493284421,-0.164755346520202,-0.00509534730314898,-0.0733891750242586,0.00406416877850724,0,0.000224089033269342,-0.00306424246401303,0.10510930526956,0.0998864179791308,0.307379808846048,0,-0.000687440387111509,0.00515479274196568
6.743,0.85106772045766,0.126751455652662,1.53192189682379,0.228152620174792,2.81855038976789,0,0,0.856183164971087,0.146842808060505,1.60532182754986,0.238859726491559,2.81450400505338,0.18825158918165,0,0,-0.010441584842387,0.00224865381620443,0.0266757816007892,-0.0104697583826165,9.64932399113935,0,0.00791935843353286,-0.0338725411534532,-0.0102170897357106,0.0236062233158375,-0.100233138074693,-0.231632703006896,-0.164634846866493,-0.00511544451342716,-0.0733999307260669,0.0040463847145058,0,0.000224495106676463,-0.00306955828495165,0.105104189825046,0.0998130180484047,0.307383855230763,0,-0.000687215892004833,0.00515172318368073
6.744,0.85119442742003,0.126662474149118,1.53214996935605,0.227992453468412,2.81872078981655,0,0,0.856329957424482,0.146742102344827,1.60556055860683,0.238602404308536,2.81469217432563,0.188086955796665,0,0,-0.0104393322288916,0.00225657317463796,0.026665294906136,-0.0105036309237699,9.64944156939248,0,0.00790493508449325,-0.0338167444028194,-0.0102144321708123,0.0235904339032446,-0.100207064642066,-0.231477708686652,-0.164514391653823,-0.00513553000445233,-0.073410589250773,0.00402861549092481,0,0.000224900058079309,-0.00307486100289142,0.105099054295042,0.0997396074591539,0.307387883846253,0,-0.000686990991946753,0.00514864832267783
6.745,0.851321045416093,0.126573523047744,1.53237788174897,0.227832341485939,2.81889104012433,0,0,0.85647664918241,0.146641417139548,1.60579903239068,0.238345180308061,2.81488017902472,0.187922442871107,0,0,-0.0104370717032494,0.00226447810972245,0.02665477436684,-0.0105374476681728,9.64955909464672,0,0.00789049312154637,-0.0337608749227556,-0.0102117678154876,0.0235746237558349,-0.100180924589824,-0.231322510938525,-0.164393980956469,-0.00515560376631696,-0.0734211506417111,0.00401086109960902,0,0.000225303887761787,-0.00308015061100511,0.105093898691275,0.0996661863085122,0.307391894707353,0,-0.000686765688058991,0.00514556817206683
6.746,0.851447574476275,0.126484602394743,1.53260563405729,0.227672284310538,2.81906114080349,0,0,0.856623240265419,0.146540752521931,1.60603724899976,0.238088054820244,2.81506801927109,0.187758050360449,0,0,-0.0104348032798931,0.002272368602844,0.0266442200387344,-0.0105712085430955,9.64967656685448,0,0.00787603272919195,-0.0337049330114137,-0.0102090966838586,0.0235587929362058,-0.100154718056531,-0.231167110377444,-0.164273614848348,-0.00517566578914463,-0.0734316149424634,0.00399312153240317,0,0.000225706596034487,-0.00308542710252855,0.105088723025486,0.0995927546935698,0.307395887828886,0,-0.000686539981462957,0.0051424827449643
6.747,0.851574014631047,0.126395712236208,1.53283322633588,0.227512282025175,2.81923109196628,0,0,0.856769730694137,0.146440108569105,1.60627520853274,0.237831028174669,2.81525569518513,0.187593778220088,0,0,-0.0104325269732739,0.00228024463557319,0.0266336319777248,-0.0106049134761069,9.64979398596833,0,0.0078615540936057,-0.0336489189670826,-0.0102064187900397,0.023542941506964,-0.100128445180673,-0.231011507618428,-0.164153293403293,-0.00519571606309044,-0.0734419821968595,0.00397539678114534,0,0.000226108183234257,-0.00309069047076079,0.105083527309423,0.0995193127113729,0.307399863225667,0,-0.000686313873279723,0.00513939205449354
6.748,0.851700365910927,0.12630685261812,1.53306065863967,0.227352334712616,2.81940089372487,0,0,0.856916120489267,0.14633948535806,1.60651291108864,0.237574100700391,2.8154432068872,0.187429626405348,0,0,-0.0104302427978613,0.0022881061896668,0.0266230102397892,-0.010638562395074,9.64991135194116,0,0.00784705740263754,-0.0335928330881994,-0.010203734148137,0.0235270695307248,-0.100102106100656,-0.23085570327658,-0.16403301669482,-0.00521575457834023,-0.0734522524489742,0.00395768683767272,0,0.000226508649724308,-0.0030959407090644,0.105078311554845,0.0994458604589239,0.307403820912504,0,-0.000686087364629998,0.00513629611378448
6.749,0.851826628346479,0.126218023586349,1.53328793102366,0.227192442455428,2.81957054619141,0,0,0.857062409671589,0.146238882965651,1.60675035676679,0.237317272725937,2.81563055449759,0.187265594871478,0,0,-0.0104279507681429,0.00229595324706943,0.0266123548809776,-0.0106721552281622,9.65002866472608,0,0.00783254284580785,-0.0335366756733368,-0.0102010427722486,0.0235111770701124,-0.100075700954809,-0.230699697967087,-0.163912784796269,-0.0052357813251106,-0.0734624257431291,0.00393999169381809,0,0.000226907995894287,-0.0031011778108652,0.10507307577352,0.0993723980331808,0.307407760904198,0,-0.000685860456634104,0.00513319493597361
6.75,0.851952801968311,0.126129225186655,1.53351504354296,0.227032605335979,2.81974004947798,0,0,0.85720859826196,0.146138301468598,1.60698754566685,0.237060544579304,2.81581773813657,0.187101683573656,0,0,-0.0104256508986244,0.00230378578991524,0.0266016659574116,-0.0107056919038355,9.65014592427645,0,0.00781801061428206,-0.0334804470212006,-0.0101983446764643,0.0234952641877593,-0.100049229881374,-0.230543492305218,-0.163792597780757,-0.00525579629364936,-0.0734725021238916,0.00392231134141108,0,0.000227306222160183,-0.00310640176965222,0.105067819977226,0.0992989255310569,0.30741168321554,0,-0.000685633150411944,0.00513008853420396
6.751,0.852078886807078,0.126040457464689,1.53374199625274,0.22687282343644,2.81990940369662,0,0,0.857354686281313,0.146037740943481,1.60722447788881,0.23680391658796,2.81600475792434,0.186937892466985,0,0,-0.0104233432038292,0.00231160380052952,0.0265909435252842,-0.0107391723508567,9.65026313054591,0,0.00780346090080698,-0.0334241474306274,-0.0101956398748653,0.0234793309463066,-0.100022693018517,-0.23038708690632,-0.163672455721137,-0.0052757994742354,-0.0734824816360742,0.00390464577227911,0,0.000227703328963897,-0.00311161257897766,0.105062544177752,0.0992254430494208,0.307415587861312,0,-0.00068540544708298,0.00512697692162498
6.752,0.852204882893481,0.125951720465989,1.53396878920827,0.226713096838781,2.82007860895932,0,0,0.857500673750659,0.145937201466745,1.607461153533,0.23654738907884,2.81619161398108,0.186774221506496,0,0,-0.0104210276982982,0.00231940726143033,0.0265801876408596,-0.0107725964982874,9.65038028348843,0,0.00778889389976786,-0.0333677772005846,-0.0101929283815244,0.0234633774084027,-0.0999960905043141,-0.230230482385815,-0.163552358690004,-0.00529579085717846,-0.0734923643247354,0.0038869949782474,0,0.000228099316773832,-0.0031168102324569,0.105057248386895,0.0991519506850961,0.30741947485629,0,-0.000685177347766206,0.00512386011139252
6.753,0.852330790258266,0.125863014235986,1.53419542246488,0.226553425624774,2.82024766537804,0,0,0.857646560691085,0.145836683114699,1.60769757270006,0.23629096237835,2.8163783064269,0.186610670647148,0,0,-0.0104187043965899,0.0023271961553301,0.0265693983604728,-0.010805964275488,9.65049738305805,0,0.00777430980710169,-0.0333113366301751,-0.0101902102105056,0.0234474036367041,-0.0999694224767585,-0.230073679359198,-0.163432306759893,-0.00531577043281894,-0.0735021502351774,0.00386935895113405,0,0.000228494186084272,-0.00312199472376869,0.105051932616462,0.0990784485348609,0.307423344215241,0,-0.000684948853580122,0.00512073811666875
6.754,0.852456608932224,0.125774338819997,1.534421896078,0.226393809875995,2.82041657306466,0,0,0.857792347123753,0.145736185963511,1.60793373549095,0.236034636812362,2.8165648353819,0.186447239843825,0,0,-0.0104163733132796,0.0023349704651372,0.026558575740529,-0.0108392756121181,9.65061442920923,0,0.0077597088203233,-0.0332548260186272,-0.0101874853758639,0.0234314096938741,-0.0999426890737551,-0.229916678442032,-0.163312300002919,-0.00533573819152822,-0.0735118394129473,0.00385173768275893,0,0.000228887937415708,-0.00312716604665486,0.10504659687827,0.099004936695448,0.307427195952924,0,-0.000684719965642706,0.0051176109506221
6.755,0.852582338946192,0.125685694263232,1.53464821010315,0.226234249673818,2.82058533213103,0,0,0.857938033069901,0.145635710089216,1.60816964200698,0.235778412706216,2.81675120096609,0.186283929051342,0,0,-0.0104140344629601,0.00234273017395752,0.0265477198375038,-0.0108725304381368,9.65073142189662,0,0.00774509113847596,-0.0331982456652922,-0.0101847538916456,0.0234153956425835,-0.0999158904331216,-0.229759480249951,-0.163192338491102,-0.00535569412370873,-0.0735214319038364,0.00383413116493569,0,0.000229280571314527,-0.00313232419492034,0.105041241184147,0.0989314152635441,0.307431030084089,0,-0.000684490685071392,0.00511447862642718
6.756,0.852707980331052,0.12559708061079,1.53487436459589,0.226074745099422,2.82075394268895,0,0,0.858083618550846,0.145535255567708,1.60840529234977,0.235522290384717,2.81693740329948,0.186120738224439,0,0,-0.0104116878602406,0.002350475265096,0.0265368307079429,-0.010905728683802,9.65084836107509,0,0.00773045696211729,-0.0331415958696449,-0.0101820157718876,0.0233993615455097,-0.0998890266925864,-0.229602085398651,-0.163072422296207,-0.00537563821979326,-0.0735309277538798,0.00381653938947579,0,0.000229672088352999,-0.00313746916243315,0.105035865545927,0.0988578843357903,0.307434846623478,0,-0.000684261012983039,0.00511134115726475
6.757,0.85283353311773,0.125508497907659,1.53510035961191,0.225915296233787,2.82092240485018,0,0,0.858229103587977,0.145434822474745,1.60864068662127,0.235266270172137,2.817123442502,0.185957667317787,0,0,-0.010409333519747,0.00235820572205812,0.0265259084084611,-0.0109388702796717,9.65096524669982,0,0.00771580649330531,-0.0330848769312744,-0.0101792710306177,0.0233833074653369,-0.0998620979897868,-0.229444494503893,-0.162952551489763,-0.00539557047024608,-0.0735403270093566,0.003798962348188,0,0.000230062489129259,-0.00314260094312424,0.105030469975457,0.0987843440087809,0.307438645585827,0,-0.00068403095049391,0.00510819855632162
6.758,0.852958997337199,0.125419946198719,1.53532619520696,0.225755903157695,2.82109071872642,0,0,0.85837448820276,0.145334410885946,1.60887582492375,0.235010352392212,2.81730931869355,0.185794716285984,0,0,-0.0104069714561217,0.00236592152855142,0.026514952995743,-0.010971955156603,9.65108207872626,0,0.00770113993559088,-0.0330280891499098,-0.0101765196818543,0.0233672334647549,-0.099835104462267,-0.229286708181491,-0.162832726143046,-0.00541549086556148,-0.0735496297167877,0.00378140003287886,0,0.000230451774267348,-0.0031477195309881,0.105025054484591,0.0987107943790641,0.307442426985859,0,-0.000683800498719642,0.00510505083679063
6.759,0.853084373020474,0.125331425528739,1.53555187143685,0.225596565951729,2.82125888442933,0,0,0.858519772416739,0.145234020876793,1.60911070735979,0.234754537368141,2.81749503199398,0.185631885083556,0,0,-0.0104046016840232,0.00237362266848701,0.0265039645265418,-0.0110049832457529,9.65119885710998,0,0.00768645749395643,-0.0329712328253765,-0.0101737617396064,0.02335113960646,-0.0998080462474798,-0.229128727047322,-0.162712946327225,-0.00543539939626481,-0.0735588359229378,0.00376385243534916,0,0.000230839944416795,-0.00315282492008175,0.105019619085195,0.0986372355431412,0.307446190838295,0,-0.000683569658775225,0.00510189801187055
6.76,0.853209660198618,0.125242935942377,1.53577738835751,0.225437284696279,2.8214269020705,0,0,0.85866495625153,0.145133652522628,1.60934533403233,0.234498825422589,2.8176805825231,0.18546917366496,0,0,-0.0104022242181259,0.00238130912598097,0.0264929430576796,-0.0110379544785783,9.65131558180695,0,0.00767175937484576,-0.0329143082576251,-0.0101709972178729,0.0233350259531542,-0.0997809234827813,-0.228970551717315,-0.162593212113127,-0.00545529605291217,-0.073567945674814,0.00374631954739968,0,0.000231227000252967,-0.00315791710452543,0.105014163789142,0.0985636675974664,0.307449937157842,0,-0.000683338431774972,0.00509874009476603
6.761,0.853334858902735,0.125154477484184,1.53600274602492,0.225278059471532,2.82159477176149,0,0,0.858810039728825,0.145033305898655,1.60957970504459,0.234243216877681,2.81786597040066,0.185306581984579,0,0,-0.0103998390731202,0.00238898088535582,0.0264818886460469,-0.0110708687868359,9.65143225277335,0,0.00765704578608873,-0.0328573157467164,-0.0101682261306437,0.0233188925675447,-0.0997537363054343,-0.228812182807449,-0.162473523571384,-0.00547518082609033,-0.0735769590196651,0.00372880136082765,0,0.000231612942476533,-0.00316299607850228,0.105008688608316,0.0984900906384467,0.307453665959203,0,-0.000683106818832496,0.00509557709868752
6.762,0.853459969163977,0.125066050198601,1.53622794449516,0.225118890357481,2.82176249361383,0,0,0.858955022870393,0.144932981079942,1.60981382050014,0.233987712055006,2.8180511957464,0.185144109996729,0,0,-0.010397446263712,0.00239663793114191,0.0264708013486022,-0.0111037261025826,9.65154886996553,0,0.00764231693692971,-0.0328002555928278,-0.0101654484918982,0.0233027395123437,-0.0997264848526028,-0.228653620933753,-0.16235388077247,-0.00549505370641656,-0.0735858760049819,0.00371129786742586,0,0.0002319977718138,-0.0031680618362585,0.105003193554609,0.0984165047624417,0.307457377257071,0,-0.000682874821060682,0.00509240903685127
6.763,0.853584991013538,0.124977654129956,1.53645298382437,0.224959777433921,2.82193006773896,0,0,0.859099905698077,0.144832678141413,1.61004768050286,0.233732311275614,2.81823625867997,0.184981757655653,0,0,-0.0103950458046224,0.00240428024807884,0.0264596812223718,-0.0111365263581754,9.65166543334019,0,0.007627573037988,-0.0327431280962391,-0.0101626643156059,0.0232865668502688,-0.0996991692613524,-0.2284948667123,-0.162234283786557,-0.00551491468453891,-0.0735946966784968,0.0036938090589862,0,0.000232381489016468,-0.00317311437210304,0.104997678639925,0.0983429100657632,0.30746107106613,0,-0.000682642439571666,0.00508923592247916
6.764,0.853709924482657,0.124889289322473,1.53667786406878,0.224800720780451,2.82209749424829,0,0,0.859244688233793,0.144732397157858,1.61028128515697,0.233477014860014,2.818421159321,0.184819524915524,0,0,-0.0103926377105878,0.00241190782111682,0.0264485283244496,-0.0111692694862717,9.65178194285421,0,0.00761281430122944,-0.0326859335573464,-0.0101598736157263,0.0232703746440417,-0.0996717896686497,-0.228335920759207,-0.162114732683661,-0.0055347637511356,-0.0736034210881829,0.00367633492729613,0,0.000232764094861494,-0.00317815368040796,0.104992143876174,0.098269306644675,0.307464747401057,0,-0.000682409675476804,0.00508605776879875
6.765,0.853834769602618,0.124800955820262,1.53690258528471,0.224641720476472,2.8222647732532,0,0,0.859389370499534,0.144632138203926,1.61051463456697,0.233221823128177,2.81860589778906,0.184657411730446,0,0,-0.0103902219963595,0.00241952063541805,0.0264373427119966,-0.011201955419829,9.65189839846473,0,0.00759804093994974,-0.0326286722766517,-0.0101570764062085,0.0232541629563884,-0.0996443462113604,-0.228176783690632,-0.16199522753357,-0.00555460089691584,-0.0736120492822536,0.00365887546414045,0,0.000233145590151035,-0.00318317975560817,0.104986589275277,0.0981956945953928,0.307468406276521,0,-0.000682176529886653,0.00508287458904315
6.766,0.853959526404747,0.124712653667327,1.53712714752855,0.224482776601188,2.822431904865,0,0,0.859533952517367,0.144531901354125,1.61074772883771,0.232966736399532,2.8187904742037,0.184495418054453,0,0,-0.0103877986767036,0.002427118676358,0.0264261244422406,-0.0112345840921057,9.65201480012918,0,0.00758325316874631,-0.0325713445547437,-0.0101542727009913,0.0232379318500396,-0.0996168390262491,-0.228017456122772,-0.161875768405795,-0.00557442611261971,-0.0736205813091646,0.00364143066130262,0,0.000233525975712306,-0.003188192592201,0.104981014849164,0.0981220740140836,0.307472047707182,0,-0.000681943003910941,0.00507968639645094
6.767,0.854084194920417,0.12462438290756,1.53735155085675,0.224323889233608,2.82259888919495,0,0,0.859678434309434,0.144431686682826,1.61098056807436,0.232711754992966,2.81897488868439,0.184333543841508,0,0,-0.0103853677664007,0.00243470192952675,0.0264148735724762,-0.0112671554366604,9.6521311478052,0,0.00756845120352776,-0.0325139506923373,-0.0101514625140029,0.023221681387729,-0.0995892682499752,-0.227857938671856,-0.161756355369672,-0.0055942393890166,-0.0736290172176093,0.00362400051056211,0,0.000233905252397746,-0.00319319218474717,0.104975420609775,0.098048444996866,0.307475671707693,0,-0.000681709098658543,0.0050764932042662
6.768,0.854208775181042,0.124536143584746,1.53757579532587,0.224165058452543,2.82276572635426,0,0,0.859822815897949,0.14433149426426,1.6112131523824,0.232456879226824,2.81915914135057,0.184171789045508,0,0,-0.0103829292802456,0.00244227038073028,0.0264035901600642,-0.0112996693873527,9.65224744145062,0,0.00755363526144793,-0.0324564909902313,-0.010148645859161,0.0232054116321944,-0.0995616340190956,-0.227698231954148,-0.16163698849437,-0.00561404071690752,-0.0736373570565223,0.00360658500369437,0,0.000234283421084553,-0.00319817852786979,0.104969806569058,0.0979748076398095,0.307479278292697,0,-0.000681474815237459,0.00507329502573833
6.769,0.85433326721808,0.124447935742561,1.53779988099254,0.224006284336609,2.82293241645412,0,0,0.859967097305203,0.144231324172517,1.61144548186762,0.232202109418911,2.81934323232164,0.184010153620276,0,0,-0.0103804832330472,0.00244982401599172,0.0263922742624314,-0.011332125878343,9.65236368102366,0,0.00753880556091197,-0.0323989657493281,-0.0101458227503724,0.0231891226461765,-0.0995339364700611,-0.22753833658594,-0.161517667848708,-0.00563383008712326,-0.073645600875077,0.00358918413247533,0,0.000234660482674816,-0.00320315161625485,0.104964172738971,0.0979011620389344,0.307482867476829,0,-0.000681240154754784,0.00507009187412207
6.77,0.854457671063035,0.124359759424569,1.53802380791346,0.223847566964225,2.82309895960562,0,0,0.86011127855356,0.144131176481548,1.61167755663615,0.231947445886483,2.81952716171695,0.18384863751957,0,0,-0.0103780296396284,0.00245736282155264,0.0263809259370701,-0.0113645248440923,9.65247986648263,0,0.00752396232155369,-0.0323413752706245,-0.010142993201533,0.0231728144924191,-0.0995061757392155,-0.227378253183554,-0.161398393501411,-0.00565360749052513,-0.073653748722686,0.00357179788867512,0,0.000235036438095415,-0.00320811144465101,0.104958519131481,0.0978275082902117,0.307486439274718,0,-0.000681005118316688,0.00506688376267742
6.771,0.854581986747452,0.12427161467423,1.53824757614541,0.223688906413614,2.82326535591986,0,0,0.860255359665457,0.144031051265164,1.61190937679441,0.231692888946258,2.8197109296558,0.183687240697079,0,0,-0.0103755685148257,0.00246488678387419,0.0263695452415384,-0.0113968662193629,9.65259599778617,0,0.00750910576420221,-0.0322837198552108,-0.0101401572265279,0.0231564872336688,-0.0994783519627949,-0.227217982363333,-0.161279165520929,-0.00567337291800518,-0.0736618006490009,0.00355442626406255,0,0.000235411288297819,-0.0032130580078696,0.104952845758563,0.0977538464895627,0.307489993700982,0,-0.00068076970702839,0.00506367070466955
6.772,0.85470621430292,0.124183501534891,1.53847118574526,0.223530302762804,2.82343160550784,0,0,0.860399340663406,0.143930948597036,1.61214094244917,0.231438438914403,2.81989453625744,0.183525963106421,0,0,-0.010373099873489,0.00247239588963839,0.0263581322334591,-0.0114291499392181,9.65271207489313,0,0.00749423611085934,-0.0322259998042724,-0.010137314839231,0.0231401409326745,-0.0994504652769272,-0.227057524741646,-0.161159983975508,-0.00569312636048536,-0.0736697567039106,0.00353706925040331,0,0.000235785034257981,-0.00321799130078466,0.104947152632202,0.0976801767328588,0.307493530770232,0,-0.000680533921994133,0.00506045271336877
6.773,0.854830353761073,0.124095420049792,1.53869463676993,0.223371756089625,2.82359770848054,0,0,0.860543221569991,0.143830868550694,1.61237225370747,0.231184096106545,2.82007798164108,0.183364804701148,0,0,-0.0103706237304813,0.00247989012574925,0.02634668697052,-0.0114613759390224,9.65282809776261,0,0.00747935358470337,-0.0321682154190864,-0.0101344660535048,0.0231237756521871,-0.0994225158176286,-0.226896880934876,-0.16104084893318,-0.005712867808918,-0.0736776169375428,0.00351972683946045,0,0.000236157676976443,-0.0032229113183329,0.104941439764393,0.0976064991159213,0.307497050497072,0,-0.000680297764317156,0.00505722980205043
6.774,0.854954405153586,0.124007370262064,1.53891792927645,0.223213266471716,2.82376366494887,0,0,0.860687002407872,0.143730811199528,1.61260331067672,0.23092986083776,2.82026126592588,0.183203765434744,0,0,-0.0103681401006787,0.00248736947933396,0.0263352095104733,-0.0114935441544415,9.65294406635399,0,0.00746445841003698,-0.0321103670010112,-0.0101316108832007,0.0231073914549598,-0.0993945037208048,-0.226736051559426,-0.160921760461721,-0.00573259725428599,-0.0736853814002629,0.00350239902299521,0,0.000236529217477984,-0.00322781805551345,0.104935707167139,0.097532813734521,0.307500552896095,0,-0.000680061235099678,0.00505400198399492
6.775,0.855078368512177,0.12391935221473,1.53914106332192,0.223054833986515,2.82392947502373,0,0,0.860830683199779,0.143630776616787,1.61283411346459,0.230675733422581,2.82044438923096,0.183042845260623,0,0,-0.0103656489989702,0.00249483393774399,0.0263236999111353,-0.0115256545214425,9.65305998062677,0,0.00744955081227061,-0.0320524548514964,-0.0101287493421586,0.0230909884037472,-0.0993664291222495,-0.226575037231714,-0.1608027186288,-0.00575231468760207,-0.0736930501426731,0.00348508579276352,0,0.000236899656811557,-0.0032327115073881,0.104929954852451,0.0974591206843783,0.307504037981887,0,-0.000679824335442867,0.00505076927248753
6.776,0.855202243868609,0.123831365950705,1.5393640389635,0.222896458711269,2.82409513881592,0,0,0.860974263968519,0.14353076487558,1.61306466217911,0.230421714174991,2.82062735167539,0.182882044132134,0,0,-0.010363150440257,0.00250228348855626,0.0263121582303865,-0.011557706976294,9.65317584054084,0,0.00743463101792859,-0.0319944792720816,-0.0101258814442066,0.0230745665613052,-0.099338292157641,-0.226413838568165,-0.160683723501726,-0.0057720200999094,-0.0737006232156125,0.0034677871405222,0,0.000237268996050408,-0.0032375916690813,0.104924182832351,0.0973854200611627,0.307507505769028,0,-0.000679587066446816,0.00504753168081845
6.777,0.855326031254687,0.123743411512793,1.53958685625844,0.222738140723027,2.82426065643622,0,0,0.861117744736968,0.143430776048874,1.61329495692859,0.230167803408425,2.8208101533782,0.182721362002557,0,0,-0.010360644439453,0.00250971811957419,0.0263005845261705,-0.0115897014555661,9.65329164605626,0,0.00741969925456871,-0.0319364405643735,-0.0101230072031615,0.0230581259903909,-0.0993100929625462,-0.226252456185218,-0.160564775147669,-0.00579171348228125,-0.0737081006701574,0.00345050305802364,0,0.000237637236291484,-0.00324245853577962,0.104918391118869,0.0973117119604926,0.307510956272086,0,-0.000679349429210525,0.00504428922228267
6.778,0.855449730702258,0.123655488943692,1.53980951526406,0.222579880098646,2.82442602799536,0,0,0.861261125528079,0.143330810209497,1.61352499782168,0.229914001435769,2.82099279445834,0.182560798825106,0,0,-0.0103581310114838,0.00251713781882876,0.0262889788564947,-0.0116216378961305,9.6534073971333,0,0.00740475575083012,-0.0318783390300803,-0.0101201266328279,0.0230416667537621,-0.0992818316724128,-0.226090890699311,-0.160445873633601,-0.00581139482582105,-0.0737154825576192,0.00343323353701708,0,0.0002380043786559,-0.0032473121027326,0.104912579724043,0.0972379964779349,0.307514389505623,0,-0.000679111424831869,0.00504104191017994
6.779,0.855573342243212,0.123567598285992,1.54003201603778,0.222421676914785,2.82459125360402,0,0,0.861404406364874,0.143230867430133,1.61375478496733,0.229660308569362,2.82117527503476,0.182400354552926,0,0,-0.0103556101712871,0.00252454257457959,0.026277341279429,-0.0116535162351605,9.65352309373251,0,0.00738980073635943,-0.0318201749709685,-0.0101172397469987,0.0230251889141774,-0.0992535084225735,-0.225929142726893,-0.160327019026229,-0.00583106412166257,-0.0737227689295465,0.00341597856925047,0,0.000238370424288396,-0.00325215236525169,0.104906748659922,0.0971642737090054,0.307517805484192,0,-0.00067887305440758,0.00503778975781469
6.78,0.855696865909481,0.123479739582172,1.54025435863707,0.22226353124791,2.82475633337281,0,0,0.861547587270451,0.143130947783328,1.61398431847479,0.229406725120989,2.82135759522634,0.182240029139098,0,0,-0.0103530819338121,0.00253193237531595,0.0262656718531064,-0.0116853364101315,9.65363873581466,0,0.00737483444180032,-0.031761948688898,-0.0101143465594548,0.0230086925343952,-0.0992251233482432,-0.225767212884407,-0.160208211392106,-0.0058507213609692,-0.0737299598377221,0.00339873814646774,0,0.000238735374357315,-0.00325697931871115,0.104900897938561,0.0970905437491677,0.307521204222339,0,-0.000678634319033223,0.00503453277849598
6.781,0.855820301733042,0.123391912874607,1.54047654311948,0.222105443174293,2.82492126741233,0,0,0.861690668267976,0.143031051341484,1.61421359845364,0.229153251401887,2.82153975515191,0.182079822536635,0,0,-0.0103505463140196,0.00253930720975775,0.0262539706357219,-0.0117170983588204,9.65375432334078,0,0.00735985709878586,-0.031703660485792,-0.010111447083965,0.0229921776771746,-0.0991966765845173,-0.2256051017883,-0.160089450797481,-0.00587036653493478,-0.073737055334165,0.00338151226041239,0,0.000239099230054605,-0.00326179295854732,0.104895027572026,0.0970168066938335,0.307524585734599,0,-0.000678395219803168,0.00503127098553743
6.782,0.85594364974591,0.123304118205561,1.54069856954264,0.22194741277001,2.82508605583308,0,0,0.861833649380693,0.142931178176863,1.61444262501377,0.22889988772274,2.82172175493026,0.181919734698483,0,0,-0.0103480033268813,0.00254666706685654,0.0262422376855329,-0.0117488020193062,9.65386985627208,0,0.00734486893990502,-0.0316453106636494,-0.0101085413342857,0.0229756444052739,-0.0991681682663707,-0.225442810055011,-0.15997073730849,-0.00588999963478321,-0.0737440554711286,0.00336430090282303,0,0.00023946199259561,-0.0032665932802589,0.104889137572391,0.0969430626383624,0.307527950035502,0,-0.000678155757810573,0.00502800439225717
